Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2020,MAR,STATE,39,6,TOTAL,21184000.00
2020,MAR,STATE,,6,TOTAL,202053000.00
2020,MAR,STATE,42,6,TOTAL,37345000.00
2020,MAR,STATE,50,6,TOTAL,11896000.00
2020,MAR,STATE,55,6,TOTAL,289187000.00
2020,MAY,STATE,6,6,TOTAL,211358000.00
2020,MAY,STATE,16,6,TOTAL,80641000.00
2020,MAY,STATE,17,6,TOTAL,4558000.00
2020,MAY,STATE,19,6,TOTAL,28265000.00
2020,MAY,STATE,27,6,TOTAL,61558000.00
2020,MAY,STATE,34,6,TOTAL,5191000.00
2020,MAY,STATE,35,6,TOTAL,80476000.00
2020,MAY,STATE,36,6,TOTAL,69542000.00
2020,MAY,STATE,39,6,TOTAL,20190000.00
2020,MAY,STATE,,6,TOTAL,209983000.00
2020,MAY,STATE,42,6,TOTAL,34962000.00
2020,MAY,STATE,50,6,TOTAL,11853000.00
2020,MAY,STATE,55,6,TOTAL,280544000.00
2020,NOV,STATE,6,6,TOTAL,200773000.00
2020,NOV,STATE,16,6,TOTAL,83212000.00
2020,NOV,STATE,17,6,TOTAL,4659000.00
2020,NOV,STATE,19,6,TOTAL,31130000.00
2020,NOV,STATE,27,6,TOTAL,61773000.00
2020,NOV,STATE,34,6,TOTAL,5073000.00
2020,NOV,STATE,35,6,TOTAL,78100000.00
2020,NOV,STATE,36,6,TOTAL,73111000.00
2020,NOV,STATE,39,6,TOTAL,19135000.00
2020,NOV,STATE,,6,TOTAL,221321000.00
2020,NOV,STATE,42,6,TOTAL,34552000.00
2020,NOV,STATE,50,6,TOTAL,12705000.00
2020,NOV,STATE,55,6,TOTAL,276269000.00
2020,OCT,STATE,6,6,TOTAL,200299000.00
2020,OCT,STATE,16,6,TOTAL,85855000.00
2020,OCT,STATE,17,6,TOTAL,5453000.00
2020,OCT,STATE,19,6,TOTAL,29633000.00
2020,OCT,STATE,27,6,TOTAL,64308000.00
2020,OCT,STATE,34,6,TOTAL,6077000.00
2020,OCT,STATE,35,6,TOTAL,83278000.00
2020,OCT,STATE,36,6,TOTAL,77084000.00
2020,OCT,STATE,39,6,TOTAL,21075000.00
2020,OCT,STATE,,6,TOTAL,217751000.00
2020,OCT,STATE,42,6,TOTAL,36317000.00
2020,OCT,STATE,50,6,TOTAL,12109000.00
2020,OCT,STATE,55,6,TOTAL,296382000.00
2020,SEP,STATE,6,6,TOTAL,193163000.00
2020,SEP,STATE,16,6,TOTAL,87104000.00
2020,SEP,STATE,17,6,TOTAL,5025000.00
2020,SEP,STATE,19,6,TOTAL,30622000.00
2020,SEP,STATE,27,6,TOTAL,58039000.00
2020,SEP,STATE,34,6,TOTAL,5570000.00
2020,SEP,STATE,35,6,TOTAL,79599000.00
2020,SEP,STATE,36,6,TOTAL,72808000.00
2020,SEP,STATE,39,6,TOTAL,21174000.00
2020,SEP,STATE,,6,TOTAL,215503000.00
2020,SEP,STATE,42,6,TOTAL,38929000.00
2020,SEP,STATE,50,6,TOTAL,12076000.00
2020,SEP,STATE,55,6,TOTAL,283615000.00
2020,YEAR,STATE,6,6,TOTAL,2434870000.00
2020,YEAR,STATE,16,6,TOTAL,1014224000.00
2020,YEAR,STATE,17,6,TOTAL,62355000.00
2020,YEAR,STATE,19,6,TOTAL,355222000.00
2020,YEAR,STATE,27,6,TOTAL,741743000.00
2020,YEAR,STATE,34,6,TOTAL,61189000.00
2020,YEAR,STATE,35,6,TOTAL,962449000.00
2020,YEAR,STATE,36,6,TOTAL,858884000.00
2020,YEAR,STATE,39,6,TOTAL,245118000.00
2020,YEAR,STATE,,6,TOTAL,2533667000.00
2020,YEAR,STATE,42,6,TOTAL,435837000.00
2020,YEAR,STATE,50,6,TOTAL,144462000.00
2020,YEAR,STATE,55,6,TOTAL,3389620000.00
2019,APR,STATE,6,6,TOTAL,212169000.00
2019,APR,STATE,16,6,TOTAL,83842000.00
2019,APR,STATE,17,6,TOTAL,6934000.00
2019,APR,STATE,19,6,TOTAL,26244000.00
2019,APR,STATE,27,6,TOTAL,59391000.00
2019,APR,STATE,34,6,TOTAL,4641000.00
2019,APR,STATE,35,6,TOTAL,79104000.00
2019,APR,STATE,36,6,TOTAL,68383000.00
2019,APR,STATE,39,6,TOTAL,18750000.00
2019,APR,STATE,41,6,TOTAL,17748000.00
2019,APR,STATE,,6,TOTAL,154383000.00
2019,APR,STATE,42,6,TOTAL,36199000.00
2019,APR,STATE,46,6,TOTAL,25542000.00
2019,APR,STATE,50,6,TOTAL,11900000.00
2019,APR,STATE,55,6,TOTAL,279544000.00
2019,AUG,STATE,6,6,TOTAL,212668000.00
2019,AUG,STATE,16,6,TOTAL,88378000.00
2019,AUG,STATE,17,6,TOTAL,6798000.00
2019,AUG,STATE,19,6,TOTAL,27580000.00
2019,AUG,STATE,27,6,TOTAL,60178000.00
2019,AUG,STATE,34,6,TOTAL,4518000.00
2019,AUG,STATE,35,6,TOTAL,90535000.00
2019,AUG,STATE,36,6,TOTAL,70336000.00
2019,AUG,STATE,39,6,TOTAL,19426000.00
2019,AUG,STATE,41,6,TOTAL,17207000.00
2019,AUG,STATE,,6,TOTAL,157281000.00
2019,AUG,STATE,42,6,TOTAL,35148000.00
2019,AUG,STATE,46,6,TOTAL,30127000.00
2019,AUG,STATE,50,6,TOTAL,12547000.00
2019,AUG,STATE,55,6,TOTAL,280769000.00
2019,DEC,STATE,6,6,TOTAL,217513000.00
2019,DEC,STATE,16,6,TOTAL,88847000.00
2019,DEC,STATE,17,6,TOTAL,6849000.00
2019,DEC,STATE,19,6,TOTAL,29294000.00
2019,DEC,STATE,27,6,TOTAL,63351000.00
2019,DEC,STATE,34,6,TOTAL,5415000.00
2019,DEC,STATE,35,6,TOTAL,82565000.00
2019,DEC,STATE,36,6,TOTAL,68265000.00
2019,DEC,STATE,39,6,TOTAL,20526000.00
2019,DEC,STATE,41,6,TOTAL,18332000.00
2019,DEC,STATE,,6,TOTAL,159598000.00
2019,DEC,STATE,42,6,TOTAL,39484000.00
2019,DEC,STATE,46,6,TOTAL,33912000.00
2019,DEC,STATE,50,6,TOTAL,12540000.00
2019,DEC,STATE,55,6,TOTAL,276031000.00
2019,FEB,STATE,6,6,TOTAL,200301000.00
2019,FEB,STATE,16,6,TOTAL,71559000.00
2019,FEB,STATE,17,6,TOTAL,6433000.00
2019,FEB,STATE,19,6,TOTAL,26923000.00
2019,FEB,STATE,27,6,TOTAL,56830000.00
2019,FEB,STATE,34,6,TOTAL,3806000.00
2019,FEB,STATE,35,6,TOTAL,71203000.00
2019,FEB,STATE,36,6,TOTAL,61492000.00
2019,FEB,STATE,39,6,TOTAL,16358000.00
2019,FEB,STATE,41,6,TOTAL,16158000.00
2019,FEB,STATE,,6,TOTAL,147257000.00
2019,FEB,STATE,42,6,TOTAL,30732000.00
2019,FEB,STATE,46,6,TOTAL,22697000.00
2019,FEB,STATE,50,6,TOTAL,11102000.00
2019,FEB,STATE,55,6,TOTAL,260752000.00
2019,JAN,STATE,6,6,TOTAL,213585000.00
2019,JAN,STATE,16,6,TOTAL,86686000.00
2019,JAN,STATE,17,6,TOTAL,6803000.00
2019,JAN,STATE,19,6,TOTAL,29106000.00
2019,JAN,STATE,27,6,TOTAL,65282000.00
2019,JAN,STATE,34,6,TOTAL,5483000.00
2019,JAN,STATE,35,6,TOTAL,79984000.00
2019,JAN,STATE,36,6,TOTAL,72499000.00
2019,JAN,STATE,39,6,TOTAL,18154000.00
2019,JAN,STATE,41,6,TOTAL,18121000.00
2019,JAN,STATE,,6,TOTAL,160430000.00
2019,JAN,STATE,42,6,TOTAL,38027000.00
2019,JAN,STATE,46,6,TOTAL,26895000.00
2019,JAN,STATE,50,6,TOTAL,12840000.00
2019,JAN,STATE,55,6,TOTAL,282873000.00
2019,JUL,STATE,6,6,TOTAL,210588000.00
2019,JUL,STATE,16,6,TOTAL,87086000.00
2019,JUL,STATE,17,6,TOTAL,6699000.00
2019,JUL,STATE,19,6,TOTAL,26419000.00
2019,JUL,STATE,27,6,TOTAL,60482000.00
2019,JUL,STATE,34,6,TOTAL,4668000.00
2019,JUL,STATE,35,6,TOTAL,76696000.00
2019,JUL,STATE,36,6,TOTAL,71941000.00
2019,JUL,STATE,39,6,TOTAL,19033000.00
2019,JUL,STATE,41,6,TOTAL,17479000.00
2019,JUL,STATE,,6,TOTAL,152397000.00
2019,JUL,STATE,42,6,TOTAL,36173000.00
2019,JUL,STATE,46,6,TOTAL,28966000.00
2019,JUL,STATE,50,6,TOTAL,11681000.00
2019,JUL,STATE,55,6,TOTAL,277305000.00
2019,JUN,STATE,6,6,TOTAL,205335000.00
2019,JUN,STATE,16,6,TOTAL,86081000.00
2019,JUN,STATE,17,6,TOTAL,7070000.00
2019,JUN,STATE,19,6,TOTAL,26361000.00
2019,JUN,STATE,27,6,TOTAL,61203000.00
2019,JUN,STATE,34,6,TOTAL,3994000.00
2019,JUN,STATE,35,6,TOTAL,76984000.00
2019,JUN,STATE,36,6,TOTAL,65738000.00
2019,JUN,STATE,39,6,TOTAL,18170000.00
2019,JUN,STATE,41,6,TOTAL,17212000.00
2019,JUN,STATE,,6,TOTAL,147642000.00
2019,JUN,STATE,42,6,TOTAL,34610000.00
2019,JUN,STATE,46,6,TOTAL,28764000.00
2019,JUN,STATE,50,6,TOTAL,11373000.00
2019,JUN,STATE,55,6,TOTAL,278723000.00
2019,MAR,STATE,6,6,TOTAL,215492000.00
2019,MAR,STATE,16,6,TOTAL,89724000.00
2019,MAR,STATE,17,6,TOTAL,6323000.00
2019,MAR,STATE,19,6,TOTAL,28733000.00
2019,MAR,STATE,27,6,TOTAL,62679000.00
2019,MAR,STATE,34,6,TOTAL,4892000.00
2019,MAR,STATE,35,6,TOTAL,79426000.00
2019,MAR,STATE,36,6,TOTAL,72306000.00
2019,MAR,STATE,39,6,TOTAL,18958000.00
2019,MAR,STATE,41,6,TOTAL,18196000.00
2019,MAR,STATE,,6,TOTAL,156584000.00
2019,MAR,STATE,42,6,TOTAL,38520000.00
2019,MAR,STATE,46,6,TOTAL,25076000.00
2019,MAR,STATE,50,6,TOTAL,12255000.00
2019,MAR,STATE,55,6,TOTAL,292820000.00
2019,MAY,STATE,6,6,TOTAL,217943000.00
2019,MAY,STATE,16,6,TOTAL,78308000.00
2019,MAY,STATE,17,6,TOTAL,7102000.00
2019,MAY,STATE,19,6,TOTAL,27946000.00
2019,MAY,STATE,27,6,TOTAL,64284000.00
2019,MAY,STATE,34,6,TOTAL,4348000.00
2019,MAY,STATE,35,6,TOTAL,81835000.00
2019,MAY,STATE,36,6,TOTAL,67010000.00
2019,MAY,STATE,39,6,TOTAL,19486000.00
2019,MAY,STATE,41,6,TOTAL,17999000.00
2019,MAY,STATE,,6,TOTAL,158792000.00
2019,MAY,STATE,42,6,TOTAL,35104000.00
2019,MAY,STATE,46,6,TOTAL,27539000.00
2019,MAY,STATE,50,6,TOTAL,12349000.00
2019,MAY,STATE,55,6,TOTAL,285562000.00
2019,NOV,STATE,6,6,TOTAL,217552000.00
2019,NOV,STATE,16,6,TOTAL,77093000.00
2019,NOV,STATE,17,6,TOTAL,6131000.00
2019,NOV,STATE,19,6,TOTAL,28671000.00
2019,NOV,STATE,27,6,TOTAL,58324000.00
2019,NOV,STATE,34,6,TOTAL,5271000.00
2019,NOV,STATE,35,6,TOTAL,80443000.00
2019,NOV,STATE,36,6,TOTAL,69450000.00
2019,NOV,STATE,39,6,TOTAL,19014000.00
2019,NOV,STATE,41,6,TOTAL,16955000.00
2019,NOV,STATE,,6,TOTAL,154137000.00
2019,NOV,STATE,42,6,TOTAL,35382000.00
2019,NOV,STATE,46,6,TOTAL,33044000.00
2019,NOV,STATE,50,6,TOTAL,12385000.00
2019,NOV,STATE,55,6,TOTAL,279330000.00
2019,OCT,STATE,6,6,TOTAL,215850000.00
2019,OCT,STATE,16,6,TOTAL,86836000.00
2019,OCT,STATE,17,6,TOTAL,7033000.00
2019,OCT,STATE,19,6,TOTAL,29564000.00
2019,OCT,STATE,27,6,TOTAL,60373000.00
2019,OCT,STATE,34,6,TOTAL,5737000.00
2019,OCT,STATE,35,6,TOTAL,81107000.00
2019,OCT,STATE,36,6,TOTAL,73403000.00
2019,OCT,STATE,39,6,TOTAL,20185000.00
2019,OCT,STATE,41,6,TOTAL,18234000.00
2019,OCT,STATE,,6,TOTAL,166223000.00
2019,OCT,STATE,42,6,TOTAL,38319000.00
2019,OCT,STATE,46,6,TOTAL,34521000.00
2019,OCT,STATE,50,6,TOTAL,12291000.00
2019,OCT,STATE,55,6,TOTAL,288274000.00
2019,SEP,STATE,6,6,TOTAL,203831000.00
2019,SEP,STATE,16,6,TOTAL,83626000.00
2019,SEP,STATE,17,6,TOTAL,6269000.00
2019,SEP,STATE,19,6,TOTAL,27091000.00
2019,SEP,STATE,27,6,TOTAL,58035000.00
2019,SEP,STATE,34,6,TOTAL,5032000.00
2019,SEP,STATE,35,6,TOTAL,76619000.00
2019,SEP,STATE,36,6,TOTAL,71128000.00
2019,SEP,STATE,39,6,TOTAL,18751000.00
2019,SEP,STATE,41,6,TOTAL,17502000.00
2019,SEP,STATE,,6,TOTAL,155170000.00
2019,SEP,STATE,42,6,TOTAL,34489000.00
2019,SEP,STATE,46,6,TOTAL,30592000.00
2019,SEP,STATE,50,6,TOTAL,11888000.00
2019,SEP,STATE,55,6,TOTAL,280504000.00
2019,YEAR,STATE,6,6,TOTAL,2542827000.00
2019,YEAR,STATE,16,6,TOTAL,1008066000.00
2019,YEAR,STATE,17,6,TOTAL,80444000.00
2019,YEAR,STATE,19,6,TOTAL,333932000.00
2019,YEAR,STATE,27,6,TOTAL,730412000.00
2019,YEAR,STATE,34,6,TOTAL,57805000.00
2019,YEAR,STATE,35,6,TOTAL,956501000.00
2019,YEAR,STATE,36,6,TOTAL,831951000.00
2019,YEAR,STATE,39,6,TOTAL,226811000.00
2019,YEAR,STATE,41,6,TOTAL,211143000.00
2019,YEAR,STATE,,6,TOTAL,1869894000.00
2019,YEAR,STATE,42,6,TOTAL,432187000.00
2019,YEAR,STATE,46,6,TOTAL,347675000.00
2019,YEAR,STATE,50,6,TOTAL,145151000.00
2019,YEAR,STATE,55,6,TOTAL,3362487000.00
2018,APR,STATE,6,6,TOTAL,210797000.00
2018,APR,STATE,16,6,TOTAL,85569000.00
2018,APR,STATE,17,6,TOTAL,6773000.00
2018,APR,STATE,19,6,TOTAL,24042000.00
2018,APR,STATE,27,6,TOTAL,61934000.00
2018,APR,STATE,34,6,TOTAL,5704000.00
2018,APR,STATE,35,6,TOTAL,74639000.00
2018,APR,STATE,36,6,TOTAL,64031000.00
2018,APR,STATE,39,6,TOTAL,19100000.00
2018,APR,STATE,41,6,TOTAL,17672000.00
2018,APR,STATE,,6,TOTAL,151721000.00
2018,APR,STATE,42,6,TOTAL,35341000.00
2018,APR,STATE,46,6,TOTAL,24009000.00
2018,APR,STATE,50,6,TOTAL,12432000.00
2018,APR,STATE,55,6,TOTAL,285364000.00
2018,AUG,STATE,6,6,TOTAL,211649000.00
2018,AUG,STATE,16,6,TOTAL,76758000.00
2018,AUG,STATE,17,6,TOTAL,6823000.00
2018,AUG,STATE,19,6,TOTAL,25373000.00
2018,AUG,STATE,27,6,TOTAL,61254000.00
2018,AUG,STATE,34,6,TOTAL,4849000.00
2018,AUG,STATE,35,6,TOTAL,75321000.00
2018,AUG,STATE,36,6,TOTAL,69785000.00
2018,AUG,STATE,39,6,TOTAL,21564000.00
2018,AUG,STATE,41,6,TOTAL,17338000.00
2018,AUG,STATE,,6,TOTAL,158779000.00
2018,AUG,STATE,42,6,TOTAL,36713000.00
2018,AUG,STATE,46,6,TOTAL,24240000.00
2018,AUG,STATE,50,6,TOTAL,11412000.00
2018,AUG,STATE,55,6,TOTAL,284875000.00
2018,DEC,STATE,6,6,TOTAL,221276000.00
2018,DEC,STATE,16,6,TOTAL,85176000.00
2018,DEC,STATE,17,6,TOTAL,7305000.00
2018,DEC,STATE,19,6,TOTAL,26039000.00
2018,DEC,STATE,27,6,TOTAL,65561000.00
2018,DEC,STATE,34,6,TOTAL,4999000.00
2018,DEC,STATE,35,6,TOTAL,80165000.00
2018,DEC,STATE,36,6,TOTAL,64449000.00
2018,DEC,STATE,39,6,TOTAL,18127000.00
2018,DEC,STATE,41,6,TOTAL,18645000.00
2018,DEC,STATE,,6,TOTAL,164495000.00
2018,DEC,STATE,42,6,TOTAL,36808000.00
2018,DEC,STATE,46,6,TOTAL,25809000.00
2018,DEC,STATE,50,6,TOTAL,13518000.00
2018,DEC,STATE,55,6,TOTAL,279801000.00
2018,FEB,STATE,6,6,TOTAL,196875000.00
2018,FEB,STATE,16,6,TOTAL,72365000.00
2018,FEB,STATE,17,6,TOTAL,6279000.00
2018,FEB,STATE,19,6,TOTAL,21235000.00
2018,FEB,STATE,27,6,TOTAL,57565000.00
2018,FEB,STATE,34,6,TOTAL,8537000.00
2018,FEB,STATE,35,6,TOTAL,65346000.00
2018,FEB,STATE,36,6,TOTAL,64261000.00
2018,FEB,STATE,39,6,TOTAL,18840000.00
2018,FEB,STATE,41,6,TOTAL,15978000.00
2018,FEB,STATE,,6,TOTAL,141192000.00
2018,FEB,STATE,42,6,TOTAL,30808000.00
2018,FEB,STATE,46,6,TOTAL,23000000.00
2018,FEB,STATE,50,6,TOTAL,11561000.00
2018,FEB,STATE,55,6,TOTAL,263281000.00
2018,JAN,STATE,6,6,TOTAL,216796000.00
2018,JAN,STATE,16,6,TOTAL,85453000.00
2018,JAN,STATE,17,6,TOTAL,6204000.00
2018,JAN,STATE,19,6,TOTAL,22446000.00
2018,JAN,STATE,27,6,TOTAL,61872000.00
2018,JAN,STATE,34,6,TOTAL,9773000.00
2018,JAN,STATE,35,6,TOTAL,68294000.00
2018,JAN,STATE,36,6,TOTAL,72279000.00
2018,JAN,STATE,39,6,TOTAL,21067000.00
2018,JAN,STATE,41,6,TOTAL,17603000.00
2018,JAN,STATE,,6,TOTAL,159785000.00
2018,JAN,STATE,42,6,TOTAL,38195000.00
2018,JAN,STATE,46,6,TOTAL,25536000.00
2018,JAN,STATE,50,6,TOTAL,12384000.00
2018,JAN,STATE,55,6,TOTAL,285628000.00
2018,JUL,STATE,6,6,TOTAL,211193000.00
2018,JUL,STATE,16,6,TOTAL,85668000.00
2018,JUL,STATE,17,6,TOTAL,7026000.00
2018,JUL,STATE,19,6,TOTAL,25371000.00
2018,JUL,STATE,27,6,TOTAL,60888000.00
2018,JUL,STATE,34,6,TOTAL,4610000.00
2018,JUL,STATE,35,6,TOTAL,75204000.00
2018,JUL,STATE,36,6,TOTAL,69046000.00
2018,JUL,STATE,39,6,TOTAL,19563000.00
2018,JUL,STATE,41,6,TOTAL,17241000.00
2018,JUL,STATE,,6,TOTAL,152664000.00
2018,JUL,STATE,42,6,TOTAL,34338000.00
2018,JUL,STATE,46,6,TOTAL,23860000.00
2018,JUL,STATE,50,6,TOTAL,11760000.00
2018,JUL,STATE,55,6,TOTAL,288401000.00
2018,JUN,STATE,6,6,TOTAL,205022000.00
2018,JUN,STATE,16,6,TOTAL,83477000.00
2018,JUN,STATE,17,6,TOTAL,7048000.00
2018,JUN,STATE,19,6,TOTAL,25228000.00
2018,JUN,STATE,27,6,TOTAL,61663000.00
2018,JUN,STATE,34,6,TOTAL,4797000.00
2018,JUN,STATE,35,6,TOTAL,74222000.00
2018,JUN,STATE,36,6,TOTAL,65360000.00
2018,JUN,STATE,39,6,TOTAL,19299000.00
2018,JUN,STATE,41,6,TOTAL,16912000.00
2018,JUN,STATE,,6,TOTAL,150223000.00
2018,JUN,STATE,42,6,TOTAL,36453000.00
2018,JUN,STATE,46,6,TOTAL,23278000.00
2018,JUN,STATE,50,6,TOTAL,11845000.00
2018,JUN,STATE,55,6,TOTAL,280958000.00
2018,MAR,STATE,6,6,TOTAL,215761000.00
2018,MAR,STATE,16,6,TOTAL,86090000.00
2018,MAR,STATE,17,6,TOTAL,7510000.00
2018,MAR,STATE,19,6,TOTAL,24076000.00
2018,MAR,STATE,27,6,TOTAL,63394000.00
2018,MAR,STATE,34,6,TOTAL,9607000.00
2018,MAR,STATE,35,6,TOTAL,76279000.00
2018,MAR,STATE,36,6,TOTAL,68771000.00
2018,MAR,STATE,39,6,TOTAL,20198000.00
2018,MAR,STATE,41,6,TOTAL,17170000.00
2018,MAR,STATE,,6,TOTAL,153494000.00
2018,MAR,STATE,42,6,TOTAL,37122000.00
2018,MAR,STATE,46,6,TOTAL,25406000.00
2018,MAR,STATE,50,6,TOTAL,12089000.00
2018,MAR,STATE,55,6,TOTAL,295463000.00
2018,MAY,STATE,6,6,TOTAL,216878000.00
2018,MAY,STATE,16,6,TOTAL,77420000.00
2018,MAY,STATE,17,6,TOTAL,7206000.00
2018,MAY,STATE,19,6,TOTAL,26334000.00
2018,MAY,STATE,27,6,TOTAL,63641000.00
2018,MAY,STATE,34,6,TOTAL,4688000.00
2018,MAY,STATE,35,6,TOTAL,76553000.00
2018,MAY,STATE,36,6,TOTAL,59695000.00
2018,MAY,STATE,39,6,TOTAL,20277000.00
2018,MAY,STATE,41,6,TOTAL,17309000.00
2018,MAY,STATE,,6,TOTAL,153543000.00
2018,MAY,STATE,42,6,TOTAL,36551000.00
2018,MAY,STATE,46,6,TOTAL,24820000.00
2018,MAY,STATE,50,6,TOTAL,12477000.00
2018,MAY,STATE,55,6,TOTAL,287901000.00
2018,NOV,STATE,6,6,TOTAL,216196000.00
2018,NOV,STATE,16,6,TOTAL,77013000.00
2018,NOV,STATE,17,6,TOTAL,7175000.00
2018,NOV,STATE,19,6,TOTAL,24584000.00
2018,NOV,STATE,27,6,TOTAL,61257000.00
2018,NOV,STATE,34,6,TOTAL,4717000.00
2018,NOV,STATE,35,6,TOTAL,78942000.00
2018,NOV,STATE,36,6,TOTAL,68495000.00
2018,NOV,STATE,39,6,TOTAL,19445000.00
2018,NOV,STATE,41,6,TOTAL,18053000.00
2018,NOV,STATE,,6,TOTAL,160708000.00
2018,NOV,STATE,42,6,TOTAL,37143000.00
2018,NOV,STATE,46,6,TOTAL,25635000.00
2018,NOV,STATE,50,6,TOTAL,13054000.00
2018,NOV,STATE,55,6,TOTAL,283385000.00
2018,OCT,STATE,6,6,TOTAL,215533000.00
2018,OCT,STATE,16,6,TOTAL,91400000.00
2018,OCT,STATE,17,6,TOTAL,6121000.00
2018,OCT,STATE,19,6,TOTAL,27694000.00
2018,OCT,STATE,27,6,TOTAL,61834000.00
2018,OCT,STATE,34,6,TOTAL,5024000.00
2018,OCT,STATE,35,6,TOTAL,78858000.00
2018,OCT,STATE,36,6,TOTAL,73423000.00
2018,OCT,STATE,39,6,TOTAL,20979000.00
2018,OCT,STATE,41,6,TOTAL,18787000.00
2018,OCT,STATE,,6,TOTAL,169117000.00
2018,OCT,STATE,42,6,TOTAL,40248000.00
2018,OCT,STATE,46,6,TOTAL,24253000.00
2018,OCT,STATE,50,6,TOTAL,12083000.00
2018,OCT,STATE,55,6,TOTAL,308599000.00
2018,SEP,STATE,6,6,TOTAL,205392000.00
2018,SEP,STATE,16,6,TOTAL,84850000.00
2018,SEP,STATE,17,6,TOTAL,6818000.00
2018,SEP,STATE,19,6,TOTAL,23974000.00
2018,SEP,STATE,27,6,TOTAL,59738000.00
2018,SEP,STATE,34,6,TOTAL,4370000.00
2018,SEP,STATE,35,6,TOTAL,71958000.00
2018,SEP,STATE,36,6,TOTAL,62680000.00
2018,SEP,STATE,39,6,TOTAL,20808000.00
2018,SEP,STATE,41,6,TOTAL,17121000.00
2018,SEP,STATE,,6,TOTAL,151830000.00
2018,SEP,STATE,42,6,TOTAL,34028000.00
2018,SEP,STATE,46,6,TOTAL,23609000.00
2018,SEP,STATE,50,6,TOTAL,12327000.00
2018,SEP,STATE,55,6,TOTAL,279305000.00
2018,YEAR,STATE,6,6,TOTAL,2543368000.00
2018,YEAR,STATE,16,6,TOTAL,991239000.00
2018,YEAR,STATE,17,6,TOTAL,82288000.00
2018,YEAR,STATE,19,6,TOTAL,296396000.00
2018,YEAR,STATE,27,6,TOTAL,740601000.00
2018,YEAR,STATE,34,6,TOTAL,71675000.00
2018,YEAR,STATE,35,6,TOTAL,895781000.00
2018,YEAR,STATE,36,6,TOTAL,802275000.00
2018,YEAR,STATE,39,6,TOTAL,239267000.00
2018,YEAR,STATE,41,6,TOTAL,209829000.00
2018,YEAR,STATE,,6,TOTAL,1867551000.00
2018,YEAR,STATE,42,6,TOTAL,433748000.00
2018,YEAR,STATE,46,6,TOTAL,293455000.00
2018,YEAR,STATE,50,6,TOTAL,146942000.00
2018,YEAR,STATE,55,6,TOTAL,3422961000.00
2017,APR,STATE,6,6,TOTAL,210456000.00
2017,APR,STATE,16,6,TOTAL,89328000.00
2017,APR,STATE,17,6,TOTAL,6533000.00
2017,APR,STATE,19,6,TOTAL,23168000.00
2017,APR,STATE,27,6,TOTAL,59844000.00
2017,APR,STATE,34,6,TOTAL,4877000.00
2017,APR,STATE,35,6,TOTAL,65179000.00
2017,APR,STATE,36,6,TOTAL,63160000.00
2017,APR,STATE,39,6,TOTAL,17869000.00
2017,APR,STATE,41,6,TOTAL,17155000.00
2017,APR,STATE,,6,TOTAL,149551000.00
2017,APR,STATE,42,6,TOTAL,34847000.00
2017,APR,STATE,46,6,TOTAL,23514000.00
2017,APR,STATE,50,6,TOTAL,11571000.00
2017,APR,STATE,55,6,TOTAL,280023000.00
2017,AUG,STATE,6,6,TOTAL,208681000.00
2017,AUG,STATE,16,6,TOTAL,71965000.00
2017,AUG,STATE,17,6,TOTAL,6591000.00
2017,AUG,STATE,19,6,TOTAL,21354000.00
2017,AUG,STATE,27,6,TOTAL,58706000.00
2017,AUG,STATE,34,6,TOTAL,4840000.00
2017,AUG,STATE,35,6,TOTAL,58697000.00
2017,AUG,STATE,36,6,TOTAL,72960000.00
2017,AUG,STATE,39,6,TOTAL,18205000.00
2017,AUG,STATE,41,6,TOTAL,16823000.00
2017,AUG,STATE,,6,TOTAL,152061000.00
2017,AUG,STATE,42,6,TOTAL,34392000.00
2017,AUG,STATE,46,6,TOTAL,24142000.00
2017,AUG,STATE,50,6,TOTAL,12062000.00
2017,AUG,STATE,55,6,TOTAL,283861000.00
2017,DEC,STATE,6,6,TOTAL,217440000.00
2017,DEC,STATE,16,6,TOTAL,84754000.00
2017,DEC,STATE,17,6,TOTAL,7279000.00
2017,DEC,STATE,19,6,TOTAL,21180000.00
2017,DEC,STATE,27,6,TOTAL,62859000.00
2017,DEC,STATE,34,6,TOTAL,5292000.00
2017,DEC,STATE,35,6,TOTAL,66229000.00
2017,DEC,STATE,36,6,TOTAL,73155000.00
2017,DEC,STATE,39,6,TOTAL,20110000.00
2017,DEC,STATE,41,6,TOTAL,17835000.00
2017,DEC,STATE,,6,TOTAL,159497000.00
2017,DEC,STATE,42,6,TOTAL,36824000.00
2017,DEC,STATE,46,6,TOTAL,25666000.00
2017,DEC,STATE,50,6,TOTAL,12617000.00
2017,DEC,STATE,55,6,TOTAL,292061000.00
2017,FEB,STATE,6,6,TOTAL,192069000.00
2017,FEB,STATE,16,6,TOTAL,68261000.00
2017,FEB,STATE,17,6,TOTAL,6032000.00
2017,FEB,STATE,19,6,TOTAL,20307000.00
2017,FEB,STATE,27,6,TOTAL,54529000.00
2017,FEB,STATE,34,6,TOTAL,4040000.00
2017,FEB,STATE,35,6,TOTAL,59972000.00
2017,FEB,STATE,36,6,TOTAL,65159000.00
2017,FEB,STATE,39,6,TOTAL,17247000.00
2017,FEB,STATE,41,6,TOTAL,15596000.00
2017,FEB,STATE,,6,TOTAL,137337000.00
2017,FEB,STATE,42,6,TOTAL,30026000.00
2017,FEB,STATE,46,6,TOTAL,21493000.00
